,C1_8-1-08_s1.CEL,C2_8-1-08_s1.CEL,C3_8-1-08_s1.CEL,E1_8-1-08_s1.CEL,E2_8-1-08_s1.CEL,E3_8-1-08_s1.CEL
1623145_s_at,5.04131340606204,5.12777710608228,4.95075274811233,4.96238197677283,5.29122689831306,5.05218083019665
1623146_at,5.2421076504875,5.29265398163452,5.23126273871087,5.35002505256901,5.08230801695316,5.28362341468233
1623147_at,9.96039398405086,9.85450192040986,9.83634244952064,9.82832064109569,9.79600215662947,9.78187924149915
1623148_at,4.64878948546577,4.72803483462792,4.44812755293772,4.752206703009,4.72884139988521,4.76205211257865
1623149_at,4.65979071502851,4.65187424771396,4.89781529625529,4.86064846693119,4.60264116183315,4.87062220225576
1623150_at,14.1362970541597,14.1368349043902,14.1531592563,14.1212718935916,14.121434610881,14.1806050483007
1623151_a_at,8.33798714824104,8.35294263773958,8.41428358367187,7.93487313340987,7.69353417101504,7.8765419905112
1623152_at,4.81734556772761,4.67289415823026,4.90224383709467,4.78366006399112,4.75729713314544,4.67421300621656
1623153_s_at,4.1318593906869,4.28651384322606,4.11919618077236,4.36412624558927,4.24345478133886,4.10371770959873
1623154_a_at,6.69554009280037,6.8004506734337,6.65525250225439,7.335137643989,7.26958467339879,7.17143174945905
1623155_at,5.69617966527798,5.55631227320216,5.60423433770899,5.59463303100941,5.81610091800575,5.72083282873887
1623156_at,3.82438812563075,4.03811878173133,4.03106420778136,4.07329718516868,3.74141629258345,4.07801479453199
1623157_at,3.96461232842452,3.94591627706183,3.89941910065366,3.95849877721017,3.90184020616749,4.02573751724251
1623158_s_at,9.25751875919211,9.33736311074961,9.07617589624561,9.58235067332876,9.41118200372586,9.44688377529913
1623159_at,3.34558199651705,3.29877745973395,3.22757172425031,3.20338858430861,3.12325912305552,3.29631109824881
1623160_at,8.76106698932958,8.5043363936389,8.93274985375025,7.71300570306036,8.40982891720336,8.20420132078178
1623161_at,5.18574504223476,5.00919639656895,5.09379119121629,5.02917277718845,4.90836193539928,4.90811307718911
1623162_at,4.13311784617798,3.9829495449034,4.18806591768781,4.05985155183369,4.05149041584277,4.11528700024756
1623163_at,3.82376853168005,3.91448185751156,3.8623057230786,3.82118467276026,3.98733559680072,4.04802968236999
1623164_a_at,7.48095027538792,7.72519123523587,7.75691766157751,7.94554146324912,7.48928927890915,7.87634989047931
1623165_at,4.85741187359658,4.96515252807664,5.06821609410052,5.2458990465575,5.17604035538736,5.32308163160446
1623166_at,5.96831915809056,5.80019010274196,5.82194600932777,5.89648739751272,5.69367791588771,5.69214234998797
1623167_at,6.19473086409702,6.14806247067331,6.42719363965025,6.12890071438282,6.12984189868083,6.27307697437656
1623168_at,4.94510515887095,4.74308401505542,4.98461238666742,4.90599186509892,4.93856664270301,4.79249035082993
1623169_at,7.06474207106484,7.19115277777349,7.14752883010791,6.29404093132099,6.89058133591624,7.05352839800831
1623170_at,4.22299758424689,4.27126017694667,4.22809675917994,3.94886361415491,4.27720287594538,4.37621840377627
1623171_s_at,6.17960851183264,6.23122331788726,6.30478385872907,5.60654917945949,5.94135464262533,6.19320660533705
1623172_at,3.32807506926933,3.29126481787874,3.38418395674544,3.37344670511956,3.3034195225762,3.20064752059704
1623173_at,5.89216651278214,6.04625872717076,5.5810532904752,5.06267365907926,4.70847006224033,4.75192686331178
1623174_at,3.72535173387576,3.57783437192215,3.82180887334615,3.68002337551286,3.69446824062618,3.74510506385357
1623175_at,4.17848789222981,4.09260067503035,3.96722051705037,4.02208351153336,4.10177389374049,4.06573848725089
1623176_at,10.2292072648712,10.4330839721749,10.0893470051919,10.539341674088,10.3943512576865,10.4563652268102
1623177_at,7.90897287992055,8.05292361081737,7.91266122864714,8.40378998694271,8.24467841183683,8.04790831017062
1623178_at,4.40857063004276,4.50834452554802,4.42925455595647,4.67327579132842,4.35426708363691,4.64151802853772
1623179_at,8.02123626642126,8.39656591928421,8.04288180752396,8.33278714511985,8.42937781190341,8.10846923157705
1623180_a_at,6.04960454926391,5.97909395002738,5.66479923768542,6.67580664120654,6.5420422052728,6.28743875014165
1623181_at,4.33400817421962,4.17247201204427,4.46378501490684,4.42000768757661,4.24152708525374,4.65617270998979
1623182_at,10.2379859499674,10.1160271954253,10.2039162026856,10.4615772827583,10.1293403745688,10.2986242394828
1623183_at,3.51236257590584,3.87993754639544,3.59085255984127,3.72147401419046,3.7632557687393,3.71511072797818
1623184_at,4.21411072594761,3.97868623066915,4.15511173283086,4.15301219728197,4.13498230090257,4.15230140069189
1623185_s_at,10.336402954354,10.5946440879739,10.4234029860304,10.3457710107984,10.5977670062284,10.5522107418516
1623186_at,3.45672910919025,3.69907416406987,3.63240310012499,3.73785287438356,3.53147862760876,3.59218512642444
1623187_at,4.6098454578749,4.43837136702622,4.45568263678786,4.76870067500329,4.63297089204327,4.6078594519043
1623188_at,5.65205207547333,5.59780127426561,5.87955169274032,5.65916265515625,5.63575854286587,5.73364237483768
1623189_at,10.4968347592382,10.5586020341804,10.5024430488957,10.5095994796388,10.6710945322507,10.6210365048941
1623190_at,3.90221708080083,4.03766962219767,3.99263505126302,4.04198613149497,3.95010893279399,4.08566953971217
1623191_at,7.21657722851934,7.09547240355204,6.96000412762535,7.42172575978103,7.29071948165965,7.37025826951657
1623192_at,4.19527442565057,4.0813470950527,4.04853297093269,4.12959678133323,4.27771030802755,4.19421670203246
1623193_at,9.45627918971734,9.40123990857254,9.46129825394191,9.29899199191109,9.50016310977752,9.40884858594898
1623194_at,11.7550869723856,11.7205565545814,11.6787178323405,12.1181628681612,11.7614426904623,11.7190145631764
1623195_at,3.84498568004733,3.72138266245406,3.73230520900216,3.9152271211436,3.66626652864066,3.84613540787552
1623196_s_at,5.86177024546028,5.71222966707027,5.87486228885161,5.89830871597817,5.54583836171215,5.69360080117004
1623197_a_at,8.97707756023471,9.03871876239191,9.06544996185657,8.68305375530198,8.89142256450854,8.77256705654885
1623198_at,3.85657627072778,3.83517672166996,3.90251629534558,3.94336368363191,3.77274814216935,3.98000049553281
1623199_a_at,7.09100216032119,7.23371908515965,7.23546044942747,6.96064280465932,7.04066830220976,6.89775855135953
1623200_at,10.2373218542728,10.1706908367094,10.0838288492382,10.0445162142964,10.005553002189,10.0616842936868
1623201_at,5.94456829041777,5.94141169348022,6.04897702330569,6.06141187780008,5.85952338268155,5.93892761930425
1623202_at,4.2428226026579,4.24375243603721,4.245055148204,4.27329618383655,4.07616385809947,4.21651145478231
1623203_at,9.80926109149532,9.6780953079483,9.77295821985299,9.93568057176984,9.88263706938895,9.90179383295238
1623204_at,4.50149826328093,4.55684117190758,4.80562888570405,4.65517847524607,4.46624577766367,4.80683208829521
1623205_at,3.94712712738921,3.94950855167045,4.02226512637889,4.05526419024479,3.89532529410614,4.02536909341882
1623206_a_at,8.94312503772343,8.93674252894002,8.9233591569817,8.94856342266153,9.13721937653769,8.86864126106676
1623207_at,9.59919030020853,9.42430169396066,9.5670967065993,9.64123736005321,9.53410768402457,9.47159200266325
1623208_at,6.82263400969123,6.86406786277336,6.8592691765534,6.63461971238258,6.59204931736747,6.57988285729639
1623209_at,7.66880818386694,7.84758395444952,7.55536531942164,7.58124453509417,7.47343086066497,7.29959910482472
1623210_at,4.49466290870559,4.56361073353967,4.29267335444351,4.55094836009745,4.37419799902442,4.59665660284523
1623211_at,3.66667089214466,3.80511164403951,3.82097756743584,3.99543340678115,3.82485296527579,3.7801992698347
1623212_s_at,8.06324494929046,8.05057036088484,8.01759560551496,8.23329647579332,8.09781777573854,8.09031097904576
1623213_at,4.0106991433742,3.91640447289833,3.98071778270342,3.75758018805908,4.06559995060108,3.94889804438466
1623214_at,11.1911369236343,11.0348090930471,11.1069338662288,11.6501601786595,11.3329701525627,11.2272644504362
1623215_at,4.15193961397278,4.17316134775099,4.20216712670195,4.3718696595351,4.06976801977171,4.30265599924464
1623216_s_at,9.90238522556245,9.63527974157862,9.89109461311103,9.95559149383677,9.85836719592535,9.865331361598
1623217_at,3.30422475608112,3.4378607688956,3.30172957303068,3.42136173492749,3.376693248588,3.31860849136897
1623218_s_at,10.5441715985279,10.6520878463179,10.5385261117673,10.5942070183295,10.7789414037351,10.7246499525131
1623219_at,4.47120884078316,4.3055074950372,4.18338203373982,4.3166488300168,4.14624356541376,4.35006510681342
1623220_at,4.76202172872492,4.87694342975958,4.71337503140087,4.78938018867085,4.70277661733726,4.75107129284281
1623221_at,3.87237592065036,3.51672824087966,3.69734982888443,3.78432147100423,3.59396375828333,3.69847946043471
1623222_s_at,12.8576528856226,12.890557699726,12.8302211799698,12.732460924006,12.8173664811734,12.9536639862098
1623223_at,4.19492383692623,4.45171323458379,4.01791995757213,3.70516315561789,3.93426076247085,3.66179581010682
1623224_at,3.65130138647549,3.4203350360144,3.43194967491449,3.74182481278455,3.5558649956272,3.34933750864231
1623225_s_at,11.7227520273621,11.8145554327375,11.6650881179203,11.7557782231597,11.832812626312,11.7912326308647
1623226_at,4.95112084270862,4.80928648685937,4.72562288140719,4.86978596053995,4.65326608415388,4.76763430803028
1623227_s_at,8.57995061588505,8.61392234287875,8.54021538855713,8.23792976940803,8.45411890226885,8.60359507821785
1623228_at,3.57425323265263,3.61154383506356,3.36958058628232,3.67726995357467,3.66806751611903,3.60036801736
1623229_at,5.26537313271998,5.06284805816351,5.00394638955938,5.17293885000914,4.98693111271522,5.01046146943441
1623230_s_at,4.52377142662013,4.65392754969914,4.43351658514675,4.7433691050159,4.50429452551871,4.64574706601919
1623231_at,9.01781659984355,9.11322902249457,8.97233935064885,9.57102614073583,9.34354074231573,9.20975918935062
1623232_at,3.77458584414179,3.57877982677703,3.56103169872649,3.46882701509173,3.52147470962263,3.54940487098717
1623233_at,5.69143424362421,5.95262736170502,5.86515449507874,5.39490528975009,5.84906439839974,5.86444092470284
1623234_s_at,7.45869920957529,7.57682805291508,7.76153064490943,6.19110456617705,6.75190573938231,6.43416732519734
1623235_at,8.79367956417084,8.74892023335993,8.76497416046861,8.94567304410131,9.00484270010563,8.94390818811048
1623236_at,4.70546058600678,4.6208535209824,4.97669742357693,4.82124148060493,4.70397188107875,4.95998196566133
1623237_at,8.37074170217242,8.54788531596108,8.31148844959335,8.44790329324871,8.50765538049425,8.29575767548656
1623238_at,9.74831217905608,9.62588425250881,9.86148112685883,8.82393280270531,8.78496416639089,8.94478998293106
1623239_at,10.480142842526,10.6030380762828,10.4494629692911,10.4608650030704,10.5206441848999,10.6359648654456
1623240_at,4.57740119912138,4.5432164840035,4.62680922533717,4.62861259244865,4.57454946230948,4.61762427374574
1623241_s_at,5.8808485608732,6.02705991512749,6.008568389962,5.63924685761955,5.718028344985,5.72898986387677
1623242_at,3.79850079250698,3.9368056695274,3.902767715808,4.62959906731188,4.44379442664012,4.23710820654242
1623243_at,9.54021835576901,9.21233612431471,9.48170007363101,9.72044276071377,9.5581300036463,9.57578813986306
1623244_at,8.09519520865806,7.92634485781825,8.27245746994606,7.78029146157885,7.93340159644228,7.87154489231863
1623245_at,3.89395616098031,3.87931996067636,3.80881311445066,3.97341028542127,3.8354193177978,3.81798190509469
1623246_at,6.13265807050183,6.85723348289982,6.33275799011416,6.64869936476432,7.23019430405887,7.41847643388188
1623247_at,7.91858343610422,8.12571214314586,7.89882255445029,8.10268095638889,8.23587705185694,8.18656462370579
1623248_s_at,3.98058764506601,4.04329540985388,3.84913644833665,4.15011070739489,3.88486485246731,3.9179531222501
1623249_s_at,3.68993034086046,3.68030055361523,3.66173664313211,3.88678316804881,3.56194015154014,3.6999075887867
1623250_at,12.0700029582462,12.1123270499057,11.8646001224595,12.2778534879236,12.0628581458531,11.8531365341367
1623251_at,8.22989314838996,8.28324913071462,8.14214826850577,8.59533037722369,8.22724101975661,8.11638719562778
1623252_a_at,11.0215639973069,11.1556400586558,11.0535947674626,11.1881171925459,11.1591188290118,10.9422977600047
1623253_at,4.02423700851797,3.90964560033854,4.09201229747906,4.25260523453489,3.76449636282684,3.76283878601955
1623254_s_at,7.96403335058861,8.13136543208551,7.82466328260619,7.82033390650835,8.12084864575158,7.92390893367827
1623255_at,4.87011422268112,4.76520254227911,4.89198055826899,4.85862519302744,4.73667478265686,4.80615506384453
1623256_at,9.85841974989611,9.64860854237311,9.66261500409055,10.0259205644016,9.66817395680657,9.87394537204492
1623257_a_at,10.5333738287531,10.4995549375861,10.4580432527191,10.5689354334665,10.668976662402,10.6700130449406
1623258_at,6.19783270374751,6.76588476785838,6.15752190493028,6.85642549377238,6.90363765350798,6.9153514065748
1623259_at,3.80230624274594,3.90037214986968,3.93305754184926,3.86365153002619,3.79080974038077,4.08515868586691
1623260_at,3.3490001245324,3.44942649923273,3.43871268057311,3.49186760273004,3.37182964770785,3.44322155831497
1623261_at,9.16460896056747,9.14525077620506,9.07510238441172,9.31124471623326,9.30589303060457,9.22496530727935
1623262_at,5.75349763820792,5.73618858386631,5.77396821362555,5.61446434676889,5.96564400820326,5.93227031238725
1623263_at,3.81719749679496,3.87521406194969,3.67293508192046,3.96941505713765,3.91608622747152,3.73328536425574
1623264_at,9.20291257921449,9.26333397304579,9.22160668072336,9.31137004545174,9.38363112904004,9.37407148711889
1623265_at,4.45718929557004,4.47505468755676,4.70161297750194,4.45547304149537,4.41295643307507,4.42636192516432
1623266_at,5.92681349922944,5.84084317022945,6.05501737516703,5.15845229808426,5.66312214242598,5.41712741925908
1623267_at,6.75245714064301,6.67644430662294,6.84788865139858,6.55452056338978,6.749774602141,6.68399878800992
1623268_a_at,8.21890998248378,8.06867304084444,8.05869816778442,8.53403990645909,8.27274117338928,8.13043056136105
1623269_at,3.29821520881355,3.42272795081768,3.52298661735096,3.38961165787727,3.63120760547815,3.34116211785434
1623270_at,5.00506386523463,4.82745905332451,4.91514584352467,4.83949042347008,4.73326415953328,5.09948642868325
1623271_a_at,11.1375083029902,11.3567729052717,11.0229163945664,11.3277094612897,11.3040938993119,11.1767991069167
1623272_at,3.77044337865328,3.5889787154727,3.5902322366703,3.78233373270723,3.7279702075238,3.76017537810445
1623273_at,4.0731062304673,4.18681481926374,4.08972374730501,4.45192208480888,4.11856455266648,4.14104618466465
1623274_s_at,8.47996945989224,8.41366253788985,8.53586984722943,7.89624858668854,8.04724156106874,8.02522279067158
1623275_at,3.322237633426,3.13403531796533,3.20353790683978,3.33021190321839,3.39095067440061,3.45106612036907
1623276_at,7.43671948219263,7.37401990226649,7.58093100416039,7.30863689493884,7.25669030260368,7.35968548319197
1623277_at,10.0041682793787,9.97230847615767,10.2758535797357,9.29214313657357,9.406963525402,9.62479880890781
1623278_at,4.49904999798334,4.52536507815914,4.49294326745028,4.5484897193172,4.38757604573764,4.49188306620253
1623279_at,4.58486028810981,4.39768199712321,4.65452577121067,4.67174968009432,4.56269702634966,4.5899711705371
1623280_at,3.70699895437072,3.79993075347394,3.79241087788156,3.8893632788747,3.58180033370635,3.7254226692972
1623281_s_at,10.5963883032897,10.7888922256021,10.3941082200671,10.950711509651,10.8287708756404,10.3437733031461
1623282_at,3.96584464120782,3.7802375252803,3.75430473587838,4.01121666763473,3.80366887772364,3.81736546143527
1623283_at,3.66118534258719,3.47669075763247,3.51201300735792,3.4610374040007,3.43596414769858,3.54796214776577
1623284_at,4.22974788188503,4.08775760361126,4.33106992038842,4.07978255280446,4.29648140598575,4.25263694089545
1623285_at,10.3138575562393,10.2853251051897,10.1850055626284,10.6640852317902,10.4481233356865,10.5105411567477
1623286_at,3.4523040445885,3.35684776910359,3.39964208733064,3.21444349295025,3.29501560320303,3.4004607968695
1623287_at,10.0042080563454,9.99078767234463,9.94539794425285,9.8410317550498,9.95640445269169,9.81867806187292
1623288_at,11.3206865787246,11.3844072089332,11.0567869034492,11.605497385789,11.3905656126279,11.5084266338079
1623289_at,6.53496669780058,6.43145603467157,6.8179093025954,5.69556821546521,6.09181964422526,5.98741338609301
