,C1_8.1.08_s1.CEL,C2_8.1.08_s1.CEL,C3_8.1.08_s1.CEL,E1_8.1.08_s1.CEL,E2_8.1.08_s1.CEL,E3_8.1.08_s1.CEL
ApepP,8.35506117564872,8.5093797003731,7.85425404723767,8.5746807231266,8.36443901808483,8.06716712082313
Apf,8.86584792243522,8.7445595398298,8.70379513564391,9.04095842444024,8.90442170693004,8.78948410084253
aph-1,10.2288129286797,10.2824717899305,10.0866184148878,10.487981455149,10.338462120962,10.4252324887257
aPKC,7.1693133254902,7.44924420297361,7.37680007307161,6.98625670189104,7.23920782093133,7.3106589500329
Aplip1,8.199412651855,8.22335497836768,8.11705161325678,6.64681655337929,6.38882378241924,6.02624707181629
apolpp,13.278356362599,13.3101358595291,13.3158862051751,13.2782149819656,13.3785986457281,13.3595387986441
Apoltp,10.2810126321701,10.272028677311,10.4071584943752,10.2870588030215,10.4966630889087,10.6535890471481
app,7.56143458740696,7.64850164772005,7.59724677503321,7.54882304411752,7.5272282531291,7.55569962269145
APP-BP1,7.62187715486403,7.8930522018246,7.67328297695148,8.37403148931798,8.19715578287556,8.02492429989106
Appl,9.37763442877843,9.40730039847526,9.47433274983472,9.10609583685595,9.37356579428091,9.35582955608528
Aprt,10.0104592148332,10.0412808453424,10.0563879917294,9.77240373959458,9.66785437346825,9.41362017154961
Aps,11.2268891716934,11.3875939795728,10.9969155549483,11.3249770022931,11.2776645682739,11.3073737209388
apt,7.81301164647697,7.79753996510278,7.81736344552719,7.88794562444205,7.94704799774467,7.98259409463876
AQP,6.6098145278847,6.75837513988898,6.59613776052142,6.87183645807095,6.74291672632422,6.54726758777764
aqrs,3.8597137871227,3.86101555378477,3.82273099778715,3.81797378446415,3.80776397025055,3.79762544113782
ara,8.33771045431672,8.15832118430497,8.2761494249527,8.22806110210185,8.24038317124982,8.286617533394
aralar1,7.54015033567941,7.51225918576843,7.81207141730116,6.9970319935839,7.35627817432883,7.22930895173131
Arc1,7.62163440062867,7.18565435755167,7.38002010640414,7.70210499842747,7.69178308553089,7.72930771250508
Arc2,5.43646988259496,5.06010561332991,5.32752765990872,5.81229263778119,5.86408246806948,5.55216869537225
Arc42,9.13175532910136,9.29521869083205,9.23361123989184,9.16761658604719,9.27054224712205,9.27380286237076
Archease,7.08368434201859,7.02126774431442,6.88715599798163,7.53128006233854,7.37580174367277,7.29563045381222
Arf102F,12.3444108698688,12.342336178662,12.2661521181935,12.4554917307191,12.3714241269914,12.3743763096968
Arf51F,11.1192668390533,11.1166452281748,10.99316363202,11.0746950976702,11.1489536285523,11.0169664544835
Arf79F,12.6431549008346,12.7692233828849,12.5710893256613,12.4437749892779,12.5756104750304,12.5402255937656
ArfGAP1,10.4033199577514,10.2728136472958,10.3176849130069,10.3982363415726,10.2146224397767,10.2472456244911
ArfGAP3,10.6089824171418,10.5515852016325,10.5707175369277,10.6443979395512,10.6994716811715,10.6860176439247
Arfip,9.60348067117181,9.64136767749617,9.54686053251163,9.81163739867472,9.79649592201298,9.57449547468273
Arfrp1,8.70449851390284,8.69081459122025,8.4994295533641,8.93137225664031,8.73712703613007,8.65069566482015
arg,8.21162675068449,8.01753230124599,8.48740338834542,7.68449504626319,7.9003818679463,8.02906478991912
Argk,11.3181345096888,11.1949502619834,11.258349996981,11.5108448534077,11.5403913877961,11.4818722683647
ArgRS,9.86763265273446,9.93361471507954,9.88786479032328,9.89121931146135,10.0073192921445,9.83873240157949
ArgRS-m,7.4116728175128,7.56181067806081,7.37397617270329,7.71726497876661,7.77775888870353,7.70888877195317
ari-1,9.38824560391405,9.45849814049706,9.09666006858389,9.54884070583985,9.4834837449783,9.35360097974955
ari-2,10.7053112995425,10.6079954578519,10.6981126661271,10.5971475442616,10.6217466432847,10.5515839416934
Arl1,10.7744153329172,10.7797669141723,10.7016886707924,10.9333455594228,10.8552221686235,10.8950891834714
Arl2,9.74438660336021,9.68262676870164,9.72504822112138,9.76180927292313,9.62258817457228,9.74767182013784
Arl4,11.3681626479479,11.3862199434557,11.424463715683,11.3345958294597,11.5512261079372,11.4664872505791
Arl5,9.96951047147527,9.93744544442915,9.90544899681395,10.1783147015887,9.84392764634892,10.0349105443737
Arl6,5.89809300928515,5.99228494429293,5.8825988242633,6.11836791836506,6.03467413390529,6.0217670482042
Arl6IP1,11.3439112317559,11.4974766450103,11.1412467718183,11.6175205047459,11.464103977411,11.4517755128621
arm,13.1213110090285,13.2776379757905,13.1464039896449,13.0854397524657,13.2518892992922,13.2097563623527
armi,5.9731938205882,6.04055584327847,5.66547995329482,6.5561134956589,6.41734995620174,5.95626618614176
Arp1,10.8765653584745,10.8433390720005,10.9398132134011,10.9961988082338,10.9631285477545,10.9220015611005
Arp10,9.18979395121877,9.27093907635495,9.0619936582577,9.34991708307783,9.23569232911893,9.25787309869851
Arp2,9.92941328632275,10.051283649128,9.86570575421763,9.88539670499421,9.90070298371046,9.84278787099665
Arp3,11.2666892092403,11.273689876781,11.2223437841729,11.4865867804275,11.3788974063591,11.5974039767036
Arp5,8.85813907490571,8.90397804825532,8.68986041060603,9.04850698694005,8.97100181668036,8.84929905377614
Arp53D,3.93783560130386,4.06632610422479,3.75097799202651,4.06144274055357,3.83916339142983,4.06377197298582
Arp6,10.4889922112073,10.5300895971409,10.4362784915128,10.7095243996991,10.6330520574832,10.5969807088726
Arp8,8.77757915859939,8.80939789694369,8.68533852600026,8.92817574626794,8.80685317859663,8.90984457705007
Arpc1,8.7729551208961,8.7321727869066,8.80805394004576,9.35556838849933,9.05182688132009,8.83043494197494
Arpc2,11.6079644566246,11.7256591777942,11.5110151202926,11.7629058901579,11.7058910753248,11.5467463837542
Arpc3A,9.27571328785973,9.30527433094534,9.27977639340691,9.07765374380656,9.24984615547253,9.11141394692657
Arpc3B,9.02802470134698,8.86751896056812,9.07174666358859,8.8765077542613,8.73630402060791,8.85380608621053
Arpc4,11.1352862292017,11.1537123150769,11.0444085558682,11.2753323402928,11.0984509732251,11.0739185414437
Arpc5,10.0187547510247,10.0907287126017,9.98490497437799,10.3114533502133,10.1140350894612,10.0524664372204
arr,9.81887309967717,10.0277145785065,9.74481405681823,9.60339252149937,10.041130364065,9.79633545504672
Arr1,6.23475427328646,5.98729420229659,6.39239988275942,5.75263109568464,6.13083190143516,5.63035068672697
Arr2,5.47788427674569,5.45703709253122,5.60801921895203,5.47803211342317,5.49183487989398,5.26264643073107
Ars2,10.7821355969382,10.9193018228558,10.7112860281498,10.9372865984491,10.9884016611872,10.8815342593959
Art1,10.6750874164281,10.9087416178735,10.6164954105435,11.4339357903136,11.2026733740943,11.1486550625455
Art2,4.19102048216969,4.23910791140879,4.19998180866815,4.20202680941023,4.07326150201415,4.23025673456847
Art3,9.40363863082952,9.46396778939399,9.3057787438315,9.72747272347123,9.59811062619054,9.58721645786175
Art4,9.30787581572286,9.45015568482525,9.18219766590103,9.72156395966642,9.66158472830658,9.34170901049307
Art6,5.66455448817356,5.65097259334867,5.71058078925851,5.70925068783867,5.50814880583223,5.64443073072899
Art7,6.72534310757624,6.91527344962544,6.66507022503604,7.13556038468004,7.1116093708231,6.8945195891411
Art8,9.21834938472003,9.26615093193857,9.13926395625203,9.51565804992434,9.51653578619402,9.37734792110731
Art9,4.27693713943663,3.95839145529689,4.11756280767054,4.23837169711781,3.98884345264439,4.22883888334383
aru,9.53417338177226,9.5809189554845,9.46963443222094,9.65382956511631,9.66902977971476,9.66906956644918
Arv1,8.1857215458511,8.32320960074369,7.91476654114476,8.87879027875815,8.66102799256989,8.54090267523637
arx,9.14724275966092,9.26584348807171,8.99195564073317,9.51321881691512,9.28012130715719,9.08794097624471
Asap,10.016533776465,10.3335415831136,9.98232372325189,10.0638209957845,10.3435157241308,10.1021148830379
Asator,9.44145296495848,9.49547320502788,9.57612308818227,8.8271160904062,9.34228496193422,9.32912255447052
Asciz,7.48717188243553,7.60429284240087,7.57800702685823,8.04720055710966,7.86791107886228,7.69668046915694
ase,9.06928447464014,8.8521288905908,9.02376710967756,8.74280703583567,9.21696979940847,9.00303324758799
asf1,9.33885522426595,9.64152901219752,9.2663297292618,9.65395359699195,9.65432186749177,9.31310962831793
ash1,7.35390750929887,7.69598217350411,7.53880429419684,7.45565905270148,7.77314176215162,7.51914958227579
ash2,9.62772271514945,9.82820522804573,9.54692286573589,9.97274396780248,9.82068104991928,9.79644012909824
Ask1,9.02009966055824,9.02851165100779,9.18289699799073,9.26474793262162,9.25371819247147,9.23269527128959
asl,9.37944745184106,9.54411184580354,9.26784045710579,9.62831878175841,9.52290804623191,9.33741519416244
AsnRS,9.35355511936069,9.32759354796258,9.41075112038103,9.22575921197046,9.31057565519819,9.37791957231808
AsnRS-m,7.7545558599392,7.59503877326781,7.59118742994323,8.038972847746,7.81776958494138,7.62193613007701
AsnS,8.85424661098682,8.84626968131216,8.52682032312099,9.37801196304379,9.2403795628275,9.31961652136733
asp,9.87452248675754,10.1089128435736,9.72941153105002,9.87470558320025,10.0364231329184,9.91715982909707
Asph,8.70489179496884,8.937973202421,8.7887038835192,8.08353529362691,8.53359017586835,8.6453846480934
ASPP,8.61670660432521,8.88769854574137,8.55272189176162,8.80287682000712,8.93687922756623,8.39958807188108
AspRS,11.0002592957353,10.9609320654823,11.0668962377481,10.9666029559096,10.9786103880781,10.9181302901985
AspRS-m,9.52251812958743,9.79545628528815,9.39365744306359,9.67178570105484,9.79218476654562,9.68500354367117
asrij,9.0261273144082,9.11804493953707,8.93495383867354,9.20056220123671,9.12890685424474,9.01942364658258
ast,7.72376467306256,7.85797793953983,7.94558408404043,8.17990077948439,8.06317138095545,7.93691909236952
AstA,6.79857241394964,6.6131974176282,6.82333200925643,6.85478166247517,7.0222446034165,6.85770438255219
AstA-R1,4.88720620620692,4.92098500637967,5.05265011592282,5.08915082576323,5.25697740999373,5.57228412805145
AstA-R2,6.00561057876941,5.59517351319469,6.20135092962247,5.12500635083298,5.96494038035879,5.62484185296206
AstC,7.23156599657362,7.07730641525781,7.53263505620271,7.19754769139691,7.36030308186387,6.82410996069043
AstC-R1,4.662003915831,4.91044732096869,4.84833224960879,4.57211117110065,4.69279542390155,4.95459004188678
AstC-R2,4.95421002856909,4.92349657921252,5.04100689030967,4.71070937082087,4.7923060218738,4.84796695009111
AstCC,3.59166547005481,3.43177951532905,3.57365826810436,3.42489900720274,3.2409744009255,3.60442986647416
asun,7.93121783551789,8.01656517820856,7.78586042335503,8.0876940403739,8.03546584402618,7.81641904722428
Asx,9.67499136694404,9.7660628037868,9.67156786601321,9.55038070913037,9.94130385401888,9.65243832048428
Atac1,6.27721651025865,6.27014872153701,6.13358925460129,6.68300296703435,6.46765386132241,6.04065702273058
Atac2,8.84977253270394,8.98080422986023,8.88688344430704,9.13151313849627,9.06173446468454,8.87408947136998
Atac3,9.21491135028522,9.22553217178077,9.16431943804926,9.21950794909791,9.26714250124449,9.18339218808256
ATbp,7.57828410537647,7.69860748776757,7.51517908074521,7.93801396779933,7.9363429994965,7.5159140028876
Ate1,9.57331717765053,9.66186381956348,9.68350310431651,9.55910441277256,9.63083129294796,9.81614482731737
Atet,9.11672525021004,9.08910609491517,9.18691216654576,8.93465876916375,9.09440983077012,9.16538883739863
Atf-2,5.92754168186361,5.98222167559008,5.99874969470718,5.8477184540689,6.29012495726302,5.97995622298219
Atf3,7.25621921607783,7.37782337198388,7.59433273169791,6.81711002599729,7.30713858108399,7.06452797356482
Atf6,10.3600237781457,10.1072739342131,10.3209339132796,9.81572678974372,9.95768111469113,10.0987458476893
Atg1,10.5639476129831,10.6927692298549,10.6003492800254,10.1281273216284,10.6293576105739,10.5344506549558
Atg10,7.09224878836608,7.1450899477648,6.82733410821244,7.30213113227446,7.39301292855117,7.25929500113987
Atg101,8.84699272835089,9.091430116755,8.7882019716776,8.77293640175705,8.94336417302402,8.75494914609087
Atg12,8.41133487358051,8.53869012621104,8.37119516936092,8.82625430729921,8.79798389830687,8.64726334460864
Atg13,10.1169851984782,10.0863403170728,10.0211917268274,10.0537241911864,10.1023099733311,10.0836049646676
Atg14,10.0555390123249,10.1152934825108,9.99762561369595,10.0356885078632,10.1882736882571,10.1866001364973
Atg16,9.64502416224047,9.58641797555941,9.55414458900477,9.88223808496951,9.71043438928363,9.78468374591565
Atg17,7.67894137022147,8.10041300730082,7.56900928280519,7.03397780303215,7.99778743124143,7.6414699360531
Atg18a,10.6845617991758,10.8134569074907,10.714374890098,10.9881548142872,10.947179697641,10.8042541885734
Atg18b,8.88742250783661,9.02527456362596,8.93338775242694,8.22330515961807,8.84063227192549,8.81438086000202
Atg2,9.1256201115592,9.36045068723136,9.16384416263918,9.24141241526276,9.35273197204266,9.14819836039061
Atg3,10.1332643509653,10.3348128400281,10.0854201771868,10.6481956128929,10.4426256767163,10.1332053745179
Atg4a,10.1847312463286,10.1516390446681,10.1330639118647,10.3089741178529,10.2128680699303,10.2091424736137
Atg4b,8.59911260278027,8.70083744320462,8.57034024919775,8.56352093154046,8.6792271721157,8.58176114602239
Atg5,7.84364700126959,7.8310532607177,7.73845379985926,8.07322203528796,7.79446464018672,7.76237289708815
Atg6,8.99667929836098,9.14228345981114,9.20184466601411,9.20563357522267,9.3094966602261,9.28242475842181
Atg7,9.08892320012803,9.031745937526,8.94191628697033,9.25861466474039,9.08595764490758,9.179409825388
Atg8a,12.1159502058825,12.1714562977533,12.0862785057108,12.314279050353,12.3080331827599,12.2458836561077
Atg8b,4.22889761755232,4.13414163309963,4.18533389358759,4.08929861813229,3.9581303777042,4.24218558464883
Atg9,9.53395208593357,9.42227621386055,9.45301973476028,9.47887282002616,9.46937163232192,9.40730244222284
atilla,11.2112880161412,11.0339772834113,11.5114138142423,10.4768361513256,10.7069097603498,10.7958622260735
atk,5.67844121632978,5.53231547960337,5.52705308241796,5.25154761027004,5.58174598346888,5.31284914151854
atl,11.6651034512784,11.5790898735656,11.7039634376455,11.3718267053146,11.3329375342643,11.4202619930995
atms,9.57924977289777,9.66370813452026,9.40678032527272,9.9085993576627,9.76521680411273,9.76247881598348
ato,7.61339517679382,7.75461839897257,7.67711399565924,8.03249026093061,7.96670933847235,7.89378681670369
Atox1,11.0142867298547,11.0099836931149,11.0324505027379,11.4338414845382,11.3026359533464,11.3663307486033
ATP7,7.26665923952233,7.31494568395106,7.28362123524142,6.97634868939038,7.49824520632653,7.35882993169685
ATP8B,4.91553600275778,4.93249266167664,5.16898875761492,4.76535175785554,4.89560884940249,5.00265575773303
Atpalpha,10.3852256886447,10.417395783351,10.4925175383423,10.102751356963,10.1872287616913,10.2996238991078
ATPCL,7.25170407519638,7.000216723381,7.06379053768576,7.00231066852152,7.14777298087932,7.16399823694318
ATPsynB,12.0036190296357,12.0233330566442,12.0258206032359,12.1835391306359,12.0599804928892,11.9832420453713
ATPsynbeta,12.6626335985964,12.6594425468076,12.710952423948,12.2870841720344,12.6754522091134,12.6858990903536
ATPsynbetaL,5.66181455485892,5.5943179959415,5.63465619501853,5.66423624318329,5.60660930338011,5.74351327622611
ATPsynC,12.9193680528286,12.9648275248959,12.9650982682793,12.7653212041912,12.8301773603901,12.7604040111737
ATPsynCF6,11.8400467814406,11.8869635510999,11.8058052043188,12.1485690123477,11.7771839165651,11.8174893467068
ATPsynCF6L,3.52744388139659,3.62222399508981,3.49570279805168,3.81204746065713,3.67658178444406,3.80436586507237
ATPsynD,11.9006038255299,11.9239209001301,11.9241475136428,11.9918210576965,11.7867080890834,11.7350123159329
ATPsyndelta,11.9570498353337,11.888440083849,11.8413705083207,12.1069130302075,11.8102730070715,11.7858341552655
ATPsynE,12.3175498257453,12.2422530721971,12.267098047547,12.3829952045825,12.2705543184299,12.2465988727142
ATPsynepsilonL,7.16594946470492,6.98663644128847,6.80355565285325,7.37861989366922,7.14463830087977,7.05590055977228
ATPsynF,12.626062819741,12.5895399016749,12.6388650653849,12.6269913832062,12.5507334415916,12.6058955251857
ATPsyngamma,11.7278753280209,11.6503102656117,11.7701370633113,11.7339326201381,11.6530810776751,11.6580829086879
ATPsynGL,4.63946239478554,4.56725856259627,4.60054283725465,4.51135877380827,4.20970624761957,4.69014097577849
ATPsynO,12.4174123060285,12.3851428687496,12.3603626530022,12.5701717321708,12.3394825987166,12.3208018402716
AttA,4.42653481467755,4.45344171192462,4.58068189643681,4.57898803606899,4.40250189142893,4.65610938409263
AttC,4.75199787904306,4.85659495662817,4.7260566229741,4.69000539822602,4.63461557535116,4.75683316756491
AttD,3.71200391286756,3.75110211038811,3.60139918922494,3.6987576294987,3.67987443782774,3.66539301278833
Atu,9.25381012365524,9.54496480294312,9.05995830681336,9.7073433309666,9.58976691773917,9.43476365590126
Atx-1,7.89034030569361,8.5268873737853,7.4861498686074,8.6751278300481,8.48010648211845,7.56834782662066
Atx2,10.2648598764549,10.2234712764214,10.3169966972013,10.450560039998,10.459419225225,10.4893021256418
Atxn7,9.27165394748424,9.29787459744733,9.14661225190516,9.4788473590127,9.29798319505484,9.28690846769668
